  0.13029369E+01  0.16321654E+01
  0.13174140E+01  0.15797549E+01
  0.13318911E+01  0.15319307E+01
  0.13463682E+01  0.14890289E+01
  0.13608452E+01  0.14513929E+01
  0.13753223E+01  0.14193170E+01
  0.13897994E+01  0.13930057E+01
  0.14042765E+01  0.13725623E+01
  0.14187535E+01  0.13580041E+01
  0.14332306E+01  0.13492981E+01
  0.14477077E+01  0.13464021E+01
  0.14621186E+01  0.13464547E+01
  0.14765296E+01  0.13466260E+01
  0.14909405E+01  0.13469538E+01
  0.15053515E+01  0.13474903E+01
  0.15197624E+01  0.13482887E+01
  0.15341733E+01  0.13493888E+01
  0.15485843E+01  0.13508058E+01
  0.15629952E+01  0.13525235E+01
  0.15774061E+01  0.13544946E+01
  0.15918171E+01  0.13566485E+01
  0.16062280E+01  0.13589033E+01
  0.16206390E+01  0.13611809E+01
  0.16350499E+01  0.13634209E+01
  0.16494608E+01  0.13655903E+01
  0.16638718E+01  0.13676863E+01
  0.16782827E+01  0.13697317E+01
  0.16926936E+01  0.13717636E+01
  0.17071046E+01  0.13738177E+01
  0.17215155E+01  0.13759117E+01
  0.17359265E+01  0.13780322E+01
  0.17503374E+01  0.13801280E+01
  0.17647483E+01  0.13821117E+01
  0.17791593E+01  0.13838706E+01
  0.17935702E+01  0.13852836E+01
  0.18079812E+01  0.13862425E+01
  0.18223921E+01  0.13866720E+01
  0.18368030E+01  0.13865441E+01
  0.18512140E+01  0.13858839E+01
  0.18656249E+01  0.13847641E+01
  0.18800358E+01  0.13832893E+01
  0.18944468E+01  0.13815721E+01
  0.19088577E+01  0.13797066E+01
  0.19232687E+01  0.13777426E+01
  0.19376796E+01  0.13756688E+01
  0.19520905E+01  0.13734063E+01
  0.19665015E+01  0.13708158E+01
  0.19809124E+01  0.13677175E+01
  0.19953234E+01  0.13639205E+01
  0.20097343E+01  0.13592560E+01
  0.20241452E+01  0.13536087E+01
  0.20385562E+01  0.13469399E+01
  0.20529671E+01  0.13392978E+01
  0.20673780E+01  0.13308130E+01
  0.20817890E+01  0.13216804E+01
  0.20961999E+01  0.13121306E+01
  0.21106109E+01  0.13023978E+01
  0.21250218E+01  0.12926904E+01
  0.21394327E+01  0.12831709E+01
  0.21538437E+01  0.12739494E+01
  0.21682546E+01  0.12650922E+01
  0.21826656E+01  0.12566440E+01
  0.21970765E+01  0.12486573E+01
  0.22114874E+01  0.12412239E+01
  0.22258984E+01  0.12344983E+01
  0.22403093E+01  0.12287090E+01
  0.22547202E+01  0.12241515E+01
  0.22691312E+01  0.12211656E+01
  0.22835421E+01  0.12200977E+01
  0.22980784E+01  0.12212799E+01
  0.23126146E+01  0.12249725E+01
  0.23271509E+01  0.12313127E+01
  0.23416871E+01  0.12403233E+01
  0.23562234E+01  0.12519276E+01
  0.23707596E+01  0.12659824E+01
  0.23852959E+01  0.12823257E+01
  0.23998321E+01  0.13008263E+01
  0.24143684E+01  0.13214257E+01
  0.24289046E+01  0.13441625E+01
  0.24434409E+01  0.13691734E+01
  0.24579771E+01  0.13966717E+01
  0.24725134E+01  0.14269059E+01
  0.24870496E+01  0.14601104E+01
  0.25015859E+01  0.14964584E+01
  0.25161221E+01  0.15360277E+01
  0.25306584E+01  0.15787874E+01
  0.25451946E+01  0.16246092E+01
  0.25597309E+01  0.16732989E+01
  0.25742671E+01  0.17246429E+01
  0.25888034E+01  0.17784586E+01
  0.26033396E+01  0.18346383E+01
  0.26178759E+01  0.18931776E+01
  0.26324121E+01  0.19541806E+01
  0.26469484E+01  0.20178415E+01
  0.26614846E+01  0.20844054E+01
  0.26760209E+01  0.21541154E+01
  0.26905571E+01  0.22271565E+01
  0.27050934E+01  0.23036074E+01
  0.27196296E+01  0.23834076E+01
  0.27341659E+01  0.24663459E+01
  0.27487021E+01  0.25520708E+01
  0.27632384E+01  0.26401198E+01
  0.27777746E+01  0.27299612E+01
  0.27923109E+01  0.28210399E+01
  0.28068471E+01  0.29128178E+01
  0.28213834E+01  0.30048027E+01
  0.28359196E+01  0.30965581E+01
  0.28504559E+01  0.31876963E+01
  0.28649921E+01  0.32778549E+01
  0.28795284E+01  0.33666656E+01
  0.28940647E+01  0.34537209E+01
  0.29086009E+01  0.35385479E+01
  0.29231372E+01  0.36205933E+01
  0.29376734E+01  0.36992228E+01
  0.29522097E+01  0.37737343E+01
  0.29667459E+01  0.38433829E+01
  0.29812822E+01  0.39074135E+01
  0.29958184E+01  0.39650957E+01
  0.30103547E+01  0.40157544E+01
  0.30248909E+01  0.40587925E+01
  0.30394272E+01  0.40937019E+01
  0.30539634E+01  0.41200629E+01
  0.30684997E+01  0.41375360E+01
  0.30830359E+01  0.41458504E+01
  0.30975722E+01  0.41447965E+01
  0.31121084E+01  0.41342250E+01
  0.31266447E+01  0.41140561E+01
  0.31411809E+01  0.40842963E+01
  0.31557172E+01  0.40450606E+01
  0.31702534E+01  0.39965957E+01
  0.31847897E+01  0.39393009E+01
  0.31993259E+01  0.38737400E+01
  0.32138622E+01  0.38006417E+01
  0.32283984E+01  0.37208822E+01
  0.32429347E+01  0.36354510E+01
  0.32574709E+01  0.35453998E+01
  0.32720072E+01  0.34517835E+01
  0.32865434E+01  0.33556021E+01
  0.33010797E+01  0.32577540E+01
  0.33156159E+01  0.31590083E+01
  0.33301522E+01  0.30599984E+01
  0.33446884E+01  0.29612362E+01
  0.33592247E+01  0.28631420E+01
  0.33737609E+01  0.27660858E+01
  0.33882972E+01  0.26704344E+01
  0.34028334E+01  0.25765970E+01
  0.34173697E+01  0.24850602E+01
  0.34319059E+01  0.23963986E+01
  0.34464422E+01  0.23112513E+01
  0.34609784E+01  0.22302626E+01
  0.34755147E+01  0.21539945E+01
  0.34900509E+01  0.20828361E+01
  0.35045872E+01  0.20169351E+01
  0.35191234E+01  0.19561769E+01
  0.35336597E+01  0.19002173E+01
  0.35481959E+01  0.18485584E+01
  0.35627322E+01  0.18006422E+01
  0.35772684E+01  0.17559319E+01
  0.35918047E+01  0.17139637E+01
  0.36063409E+01  0.16743618E+01
  0.36208772E+01  0.16368295E+01
  0.36354134E+01  0.16011305E+01
  0.36499497E+01  0.15670764E+01
  0.36644859E+01  0.15345231E+01
  0.36790222E+01  0.15033762E+01
  0.36935584E+01  0.14735938E+01
  0.37080947E+01  0.14451832E+01
  0.37226309E+01  0.14181883E+01
  0.37371672E+01  0.13926719E+01
  0.37517034E+01  0.13686983E+01
  0.37662397E+01  0.13463210E+01
  0.37807759E+01  0.13255761E+01
  0.37953122E+01  0.13064821E+01
  0.38098485E+01  0.12890417E+01
  0.38243847E+01  0.12732470E+01
  0.38389210E+01  0.12590844E+01
  0.38534572E+01  0.12465419E+01
  0.38679935E+01  0.12356141E+01
  0.38825297E+01  0.12263064E+01
  0.38970660E+01  0.12186356E+01
  0.39116022E+01  0.12126267E+01
  0.39261385E+01  0.12083080E+01
  0.39406747E+01  0.12057051E+01
  0.39552110E+01  0.12048354E+01
  
