  -12   -8    0    1    1   -0.002055   -0.000001
  -12   -8    0    2    1    0.000709   -0.000011
  -12   -8    0    1    2   -0.003051   -0.000067
  -12   -8    0    2    2    0.000270    0.000001
  -12   -7    0    1    1   -0.002361    0.000000
  -12   -7    0    2    1   -0.007606    0.000053
  -12   -7    0    1    2   -0.001992   -0.000054
  -12   -7    0    2    2    0.000461   -0.000000
  -12   -6    0    1    1   -0.003040   -0.000003
  -12   -6    0    2    1   -0.007602    0.000053
  -12   -6    0    1    2   -0.003840   -0.000074
  -12   -6    0    2    2    0.000934    0.000003
  -12   -5    0    1    1   -0.002362    0.000000
  -12   -5    0    2    1    0.000719   -0.000018
  -12   -5    0    1    2   -0.003829   -0.000062
  -12   -5    0    2    2    0.000462   -0.000000
  -12   -4    0    1    1   -0.002055   -0.000003
  -12   -4    0    2    1   -0.004745    0.000008
  -12   -4    0    1    2   -0.001994   -0.000063
  -12   -4    0    2    2    0.000270    0.000003
  -12   -3    0    1    1   -0.001619   -0.000004
  -12   -3    0    2    1   -0.010310    0.000069
  -12   -3    0    1    2   -0.003073   -0.000079
  -12   -3    0    2    2    0.000858    0.000004
  -12   -2    0    1    1    0.000381    0.000003
  -12   -2    0    2    1   -0.002535    0.000024
  -12   -2    0    1    2   -0.005181    0.000000
  -12   -2    0    2    2    0.000973   -0.000003
  -12   -1    0    1    1    0.000408   -0.000002
  -12   -1    0    2    1    0.003977    0.000002
  -12   -1    0    1    2   -0.008113    0.000033
  -12   -1    0    2    2    0.000554    0.000002
  -12    0    0    1    1   -0.000740   -0.000003
  -12    0    0    2    1    0.007232    0.000049
  -12    0    0    1    2   -0.008126   -0.000004
  -12    0    0    2    2   -0.000285    0.000003
  -12    1    0    1    1    0.000881    0.000004
  -12    1    0    2    1    0.007178   -0.000018
  -12    1    0    1    2    0.003898    0.000038
  -12    1    0    2    2   -0.001356   -0.000004
  -11  -13    0    1    1    0.001357   -0.000001
  -11  -13    0    2    1    0.007185   -0.000030
  -11  -13    0    1    2    0.003147    0.000020
  -11  -13    0    2    2   -0.000863    0.000001
  -11  -12    0    1    1    0.000411   -0.000001
  -11  -12    0    2    1   -0.008084    0.000008
  -11  -12    0    1    2   -0.002580    0.000037
  -11  -12    0    2    2    0.000551    0.000001
  -11  -11    0    1    1   -0.001587   -0.000001
  -11  -11    0    2    1   -0.010663   -0.000033
  -11  -11    0    1    2   -0.010660    0.000021
  -11  -11    0    2    2    0.001593    0.000001
  -11  -10    0    1    1   -0.000817    0.000003
  -11  -10    0    2    1   -0.002489   -0.000043
  -11  -10    0    1    2   -0.005575   -0.000010
  -11  -10    0    2    2    0.000528   -0.000003
  -11   -9    0    1    1   -0.000598    0.000001
  -11   -9    0    2    1    0.001165   -0.000021
  -11   -9    0    1    2    0.007964    0.000002
  -11   -9    0    2    2   -0.000626   -0.000001
  -11   -8    0    1    1   -0.001968   -0.000000
  -11   -8    0    2    1    0.001189   -0.000045
  -11   -8    0    1    2    0.009511   -0.000005
  -11   -8    0    2    2   -0.000374    0.000000
  -11   -7    0    1    1   -0.001320    0.000003
  -11   -7    0    2    1    0.001061   -0.000040
  -11   -7    0    1    2    0.002084   -0.000026
  -11   -7    0    2    2   -0.000026   -0.000003
  -11   -6    0    1    1    0.001047   -0.000002
  -11   -6    0    2    1    0.000805   -0.000017
  -11   -6    0    1    2    0.003783   -0.000028
  -11   -6    0    2    2   -0.000479    0.000002
  -11   -5    0    1    1    0.001047   -0.000002
  -11   -5    0    2    1    0.001066   -0.000043
  -11   -5    0    1    2    0.008469   -0.000028
  -11   -5    0    2    2   -0.000478    0.000002
  -11   -4    0    1    1   -0.001320    0.000004
  -11   -4    0    2    1    0.001201   -0.000051
  -11   -4    0    1    2    0.003790   -0.000031
  -11   -4    0    2    2   -0.000026   -0.000004
  -11   -3    0    1    1   -0.001969   -0.000000
  -11   -3    0    2    1    0.001157   -0.000018
  -11   -3    0    1    2    0.002064   -0.000034
  -11   -3    0    2    2   -0.000374    0.000000
  -11   -2    0    1    1   -0.000598    0.000002
  -11   -2    0    2    1   -0.002498   -0.000016
