1.60567	-2.02667
1.62183	-1.9965
1.63799	-1.96244

1.63799	-1.96244
1.62183	-1.92477
1.60567	-1.88378
1.58952	-1.83975
1.57336	-1.793
1.5572	-1.74379
1.54104	-1.69243
1.52488	-1.63918
1.50873	-1.58432
1.49257	-1.5281
1.47641	-1.47079
1.46025	-1.41261
1.4441	-1.3538
1.42794	-1.29459
1.41178	-1.2352
1.39562	-1.17583
1.37947	-1.11669
1.36331	-1.05797
1.34715	-0.99987
1.33099	-0.94255
1.31483	-0.88618
1.29868	-0.83094
1.28252	-0.77696
1.26636	-0.72439
1.2502	-0.67334
1.23405	-0.62394
1.21789	-0.57628
1.20173	-0.53046
1.18557	-0.48654
1.16942	-0.44459
1.15326	-0.40464
1.1371	-0.36675
1.12094	-0.33092
1.10478	-0.29715
1.08863	-0.26545
1.07247	-0.2358
1.05631	-0.20817
1.04015	-0.18254
1.024	-0.15885
1.00784	-0.13706
0.99168	-0.11713
0.97552	-0.09899
0.95937	-0.0826
0.94321	-0.0679
0.92705	-0.05484
0.91089	-0.04336
0.89473	-0.03341
0.87858	-0.02492
0.86242	-0.01785
0.84626	-0.01211
0.8301	-0.00764
0.81395	-0.00433
0.79779	-0.00206
0.78163	-7.11E-4
0.76547	-9E-5
0.74932	0
0.73316	-2.31E-4
0.717	-5.79E-4
0.70084	-8.67E-4
0.68468	-9.78E-4
0.68468	-9.78E-4
0.67308	-0.00511
0.66147	-0.01729
0.64987	-0.03691
0.63827	-0.06313
0.62666	-0.09499
0.61506	-0.13158
0.60345	-0.17207
0.59185	-0.21577
0.58024	-0.2621
0.56864	-0.31058
0.55703	-0.36084
0.54543	-0.41256
0.53382	-0.46549
0.52222	-0.51944
0.51061	-0.57424
0.49901	-0.62972
0.4874	-0.68578
0.4758	-0.74233
0.46419	-0.79926
0.45259	-0.8565
0.44098	-0.91398
0.42938	-0.97164
0.41777	-0.99192
0.40617	-0.94548
0.39456	-0.89961
0.38296	-0.85459
0.37135	-0.81072
0.35975	-0.76828
0.34814	-0.72759
0.33654	-0.68896
0.32493	-0.65273
0.31333	-0.61922
0.30173	-0.58876
0.29012	-0.56165
0.27852	-0.53821
0.26691	-0.51872
0.25531	-0.50345
0.2437	-0.4926
0.2321	-0.48638
0.22049	-0.48488
0.20889	-0.48821
0.19728	-0.49638
0.18568	-0.50935
0.17407	-0.52706
0.16247	-0.54937
0.15086	-0.57612
0.13926	-0.6071
0.12765	-0.64211
0.11605	-0.6809
0.10444	-0.72325
0.09284	-0.7689
0.08123	-0.81762
0.06963	-0.86918
0.05802	-0.92335
0.04642	-0.97991
0.03481	-1.03867
0.02321	-1.09944
0.0116	-1.16203
0	-1.22628

0	2.1067
0.0116	2.10092
0.02321	2.09385
0.03481	2.08559
0.04642	2.07626
0.05802	2.06602
0.06963	2.05504
0.08123	2.04355
0.09284	2.03179
0.10444	2.02001
0.11605	2.00851
0.12765	1.99758
0.13926	1.98755
0.15086	1.9787
0.16247	1.97136
0.17407	1.96579
0.18568	1.96226
0.19728	1.96099
0.20889	1.96216
0.22049	1.96589
0.2321	1.97225
0.2437	1.96208
0.25531	1.94806
0.26691	1.93392
0.27852	1.9197
0.29012	1.90545
0.30173	1.89119
0.31333	1.87695
0.32493	1.86275
0.33654	1.84858
0.34814	1.83442
0.35975	1.82022
0.37135	1.80582
0.38296	1.79093
0.39456	1.77492
0.40617	1.75638
0.41777	1.73252
0.42938	1.70012
0.44098	1.65958
0.45259	1.61429
0.46419	1.56678
0.4758	1.51829
0.4874	1.46942
0.49901	1.42052
0.51061	1.37178
0.52222	1.32339
0.53382	1.27551
0.54543	1.22828
0.55703	1.18192
0.56864	1.13665
0.58024	1.09277
0.59185	1.05062
0.60345	1.01067
0.61506	0.97346
0.62666	0.93969
0.63827	0.91016
0.64987	0.88577
0.66147	0.86746
0.67308	0.85608
0.68468	0.85221
0.68468	0.85221
0.70084	0.85302
0.717	0.85544
0.73316	0.85949
0.74932	0.86515
0.76547	0.87242
0.78163	0.8813
0.79779	0.8918
0.81395	0.90389
0.8301	0.91758
0.84626	0.93286
0.86242	0.94972
0.87858	0.96816
0.89473	0.98816
0.91089	1.00972
0.92705	1.03282
0.94321	1.05745
0.95937	1.08359
0.97552	1.11122
0.99168	1.14031
1.00784	1.17085
1.024	1.20281
1.04015	1.23615
1.05631	1.27082
